Sector,Investor,CompaniesBackedInSector,InvestorType,Country,PensionSWF,BBBBacked,FundingBucket
Professional and Business Service,University of Newcastle,1,University,United Kingdom,,FALSE,Named
Professional and Business Service,University of Strathclyde,1,University,United Kingdom,,FALSE,Named
Professional and Business Service,University of Tokyo Edge Capital,1,University,Japan,,FALSE,Named
Professional and Business Service,VNV Global (Vostok New Ventures),1,Private Equity and Venture Capital,Bermuda,,FALSE,Named
Professional and Business Service,VU Venture Partners,1,Private Equity and Venture Capital,United States,,FALSE,Named
Professional and Business Service,Valcor Ventures LLC,1,Private Equity and Venture Capital,United States,,FALSE,Named
Professional and Business Service,Vanderbilt University,1,University,United States,,FALSE,Named
Professional and Business Service,Various,1,Business Angel(s),,,FALSE,Named
Professional and Business Service,Venture Science,1,Private Equity and Venture Capital,United States,,FALSE,Named
Professional and Business Service,Vertex Pharmaceuticals,1,Corporate,United States,,FALSE,Named
Professional and Business Service,Vesta Ventures,1,Private Equity and Venture Capital,United States,,FALSE,Named
Professional and Business Service,VilCap,1,Accelerator,United States,,FALSE,Named
Professional and Business Service,Vipshop,1,Corporate,China,,FALSE,Named
Professional and Business Service,Vita Spring,1,Private Investment Vehicle,Hong Kong,,FALSE,Named
Professional and Business Service,Volition Capital,1,Private Equity and Venture Capital,United States,,FALSE,Named
Professional and Business Service,WACKER Chemie AG,1,Corporate,Germany,,FALSE,Named
Professional and Business Service,Wallace Equity,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Professional and Business Service,Warburg Pincus,1,Private Equity and Venture Capital,United States,,FALSE,Named
Professional and Business Service,Warwick Capital Partners,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Professional and Business Service,Watrium,1,Family Office,Norway,,FALSE,Named
Professional and Business Service,Wells Fargo,1,Private Equity and Venture Capital,United States,,FALSE,Named
Professional and Business Service,Welsh Government,1,Central Government,United Kingdom,,FALSE,Named
Professional and Business Service,West Hill Capital,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Professional and Business Service,West Midlands Enterprise,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Professional and Business Service,Wharton Asset Management,1,Family Office,United Kingdom,,FALSE,Named
Professional and Business Service,White Star Capital,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Professional and Business Service,Whiterock Finance,1,Specialist Lender,United Kingdom,,TRUE,Named
Professional and Business Service,Winton Ventures,1,Corporate,United Kingdom,,FALSE,Named
Professional and Business Service,WndrCo,1,Private Equity and Venture Capital,United States,,FALSE,Named
Professional and Business Service,Wonik Investments,1,Private Equity and Venture Capital,"Korea, Republic Of (South Korea)",,FALSE,Named
Professional and Business Service,World Gold Council,1,Corporate,United Kingdom,,FALSE,Named
Professional and Business Service,Worldpay Group,1,Corporate,United Kingdom,,FALSE,Named
Professional and Business Service,Wren Capital LLP,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Professional and Business Service,Wyelands Capital,1,Bank,United Kingdom,,FALSE,Named
Professional and Business Service,Wylie Family Trust,1,Family Office,Australia,,FALSE,Named
Professional and Business Service,XTX Markets,1,Asset Management,United Kingdom,,FALSE,Named
Professional and Business Service,XV Capital,1,Private Equity and Venture Capital,Australia,,FALSE,Named
Professional and Business Service,Xeraya Capital,1,Private Equity and Venture Capital,Malaysia,,FALSE,Named
Professional and Business Service,Xponova,1,Private Equity and Venture Capital,Australia,,FALSE,Named
Professional and Business Service,XtalPi Inc,1,Corporate,United States,,FALSE,Named
Professional and Business Service,Y Combinator,1,Accelerator,United States,,FALSE,Named
Professional and Business Service,Yorkshire Association of Business Angels,1,Angel Network,United Kingdom,,FALSE,Named
Professional and Business Service,Yuga Labs,1,Corporate,United States,,FALSE,Named
Professional and Business Service,ZAIS Group,1,Asset Management,United States,,FALSE,Named
Professional and Business Service,ZF,1,Private Equity and Venture Capital,Germany,,FALSE,Named
Professional and Business Service,Zebra Technologies,1,Corporate,United States,,FALSE,Named
Professional and Business Service,Zhejiang Silk Road Fund,1,Asset Management,China,,FALSE,Named
Professional and Business Service,Zinal Growth,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Professional and Business Service,Zoopla Property Group,1,Corporate,United Kingdom,,FALSE,Named
Professional and Business Service,aMoon Fund,1,Private Equity and Venture Capital,Israel,,FALSE,Named
Professional and Business Service,b2venture,1,Private Equity and Venture Capital,Germany,,FALSE,Named
Professional and Business Service,eVentures,1,Private Equity and Venture Capital,United States,,FALSE,Named
Professional and Business Service,m8 Capital,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Professional and Business Service,nVent,1,Corporate,United States,,FALSE,Named
Transportation and storage,NatWest Group,13,Bank,United Kingdom,,TRUE,Named
Transportation and storage,HSBC,12,Bank,United Kingdom,,TRUE,Bank/Loan
Transportation and storage,Lloyds Banking Group,12,Private Equity and Venture Capital,United Kingdom,,FALSE,Bank/Loan
Transportation and storage,BGF (formerly Business Growth Fund),11,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Transportation and storage,Santander,10,Bank,Spain,,TRUE,Named
Transportation and storage,Business Angel(s),9,Business Angel(s),,,FALSE,Named
Transportation and storage,British Business Bank,7,Central Government,United Kingdom,,FALSE,Named
Transportation and storage,Asset and Equipment Finance,5,Bank,United Kingdom,,FALSE,Named
Transportation and storage,Barclays,5,Bank,United Kingdom,,TRUE,Named
Transportation and storage,Development Bank of Wales,5,Devolved Government,United Kingdom,,FALSE,Named
Transportation and storage,IP Group,4,Commercialisation Company,United Kingdom,,FALSE,Named
Transportation and storage,Virgin Money UK,4,Bank,United Kingdom,,FALSE,Named
Transportation and storage,CIBC (Canadian Imperial Bank of Commerce),3,Bank,Canada,,FALSE,Bank/Loan
Transportation and storage,Mercia Asset Management,3,Asset Management / Private Equity,United Kingdom,,TRUE,Named
Transportation and storage,Amber Infrastructure Group,2,Asset Management / Private Equity,United Kingdom,,FALSE,Named
Transportation and storage,Finance Yorkshire,2,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Transportation and storage,Inflexion Private Equity,2,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Transportation and storage,Infracapital,2,Corporate,United Kingdom,,FALSE,Named
Transportation and storage,KfW IPEX,2,European,Germany,,FALSE,Named
Transportation and storage,Mobeus,2,Private Equity and Venture Capital,United Kingdom,,TRUE,Named
Transportation and storage,Octopus Group,2,Asset Management / Private Equity,United Kingdom,,FALSE,Named
Transportation and storage,Scottish Enterprise,2,Devolved Government,United Kingdom,,FALSE,Named
Transportation and storage,Welsh Government,2,Central Government,United Kingdom,,FALSE,Government
Transportation and storage,Whiterock Finance,2,Specialist Lender,United Kingdom,,TRUE,Named
Transportation and storage,4J Studios,1,Corporate,United Kingdom,,FALSE,Named
Transportation and storage,ACF Investors,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Transportation and storage,AIB,1,Bank,Ireland,,FALSE,Bank/Loan
Transportation and storage,AXA,1,Corporate,France,,FALSE,Named
Transportation and storage,Accel-KKR,1,Private Equity and Venture Capital,United States,,FALSE,Named
Transportation and storage,Aioi Nissay Dowa Insurance,1,Corporate,United Kingdom,,FALSE,Named
Transportation and storage,Alcuin Capital Partners,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Transportation and storage,Allied Irish Bank / AIB Group,1,Family Office,United Kingdom,,FALSE,Named
Transportation and storage,American Airlines,1,Corporate,United States,,FALSE,Named
Transportation and storage,Aqua-Spark,1,Private Equity and Venture Capital,Netherlands,,FALSE,Named
Transportation and storage,Ashridge Capital,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Transportation and storage,Aviva,1,Corporate,United Kingdom,UK pension funds,FALSE,Named
Transportation and storage,Avolon,1,Private Equity and Venture Capital,United States,,FALSE,Named
Transportation and storage,BNW Investment Co,1,Private Equity and Venture Capital,"Korea, Republic Of (South Korea)",,FALSE,Named
Transportation and storage,BP,1,Corporate,United Kingdom,,FALSE,Named
Transportation and storage,Balderton Capital,1,Private Equity and Venture Capital,United Kingdom,,TRUE,Named
Transportation and storage,Bank of Scotland,1,Bank,United Kingdom,,TRUE,Bank/Loan
Transportation and storage,Beauport Partners,1,Private Equity and Venture Capital,Jersey,,FALSE,Named
Transportation and storage,Bibby Financial Services,1,Specialist Lender,United Kingdom,,FALSE,Named
Transportation and storage,Capital for Colleagues,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Transportation and storage,Carbon Direct Capital,1,Private Equity and Venture Capital,United States,,FALSE,Named
Transportation and storage,Chalfen Ventures,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Transportation and storage,Chiltern Capital,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Transportation and storage,Clean Growth Investment Management,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Transportation and storage,Close Brothers,1,Merchant Bank,United Kingdom,,FALSE,Named
Transportation and storage,CommerzVentures,1,Private Equity and Venture Capital,Germany,,FALSE,Named
Transportation and storage,Communitas Capital Partners,1,Private Equity and Venture Capital,United States,,FALSE,Named
Transportation and storage,Corporate Growth Capital,1,Bank,United Kingdom,,FALSE,Named
Transportation and storage,DST Global,1,Private Equity and Venture Capital,United States,,FALSE,Named
Transportation and storage,Daishin Private Equity,1,Private Equity and Venture Capital,"Korea, Republic Of (South Korea)",,FALSE,Named
Transportation and storage,Danish Green Futures Fund,1,Government,Denmark,,FALSE,Named
Transportation and storage,Danske Bank,1,Bank,Denmark,,FALSE,Bank/Loan
Transportation and storage,"Department for Science, Innovation and Technology (DSIT)",1,Central Government,United Kingdom,,FALSE,Named
Transportation and storage,Doxa Partners,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Transportation and storage,ENEOS Innovation Partners,1,Corporate,Japan,,FALSE,Named
Transportation and storage,Earth Capital,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Transportation and storage,East Lodge Capital,1,Private Equity and Venture Capital,United Kingdom,,FALSE,Named
Transportation and storage,Eguchi Iwao,1,Corporate,United Kingdom,,FALSE,Named
