Sector,Investor,Latitude,Longitude,InvestorType,Country,PensionSWF,BBBBacked,CompaniesBackedInSector
Clean Energy Industries,NorthInvest,53.795472,-1.555729,Angel Network,United Kingdom,,FALSE,1
Clean Energy Industries,Northstar Ventures,54.971327,-1.597505,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Clean Energy Industries,Notion Capital Partners LLP,51.524129,-0.106586,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Clean Energy Industries,Novuna,51.435186,-0.508667,Corporate,United Kingdom,,FALSE,1
Clean Energy Industries,OVO Energy,51.450233,-2.58408,Corporate,United Kingdom,,FALSE,1
Clean Energy Industries,OakNorth,51.514297,-0.140143,Bank,United Kingdom,,FALSE,1
Clean Energy Industries,Oil & Gas Technology Centre,57.139045,-2.095492,Charity/Not-for-profit company,United Kingdom,,FALSE,1
Clean Energy Industries,Origin Capital Ltd,51.499973,-0.13345,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Clean Energy Industries,Oxford Capital Partners,51.752564,-1.265674,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Clean Energy Industries,Oxford Endowment Fund,51.752802,-1.291298,Asset Management,United Kingdom,,FALSE,1
Clean Energy Industries,Oxford Innovation Finance,51.731891,-1.204714,Angel Network,United Kingdom,,FALSE,1
Clean Energy Industries,Oxford Instruments,51.695371,-1.353309,Corporate,United Kingdom,,FALSE,1
Clean Energy Industries,Partnerships UK,52.922548,-1.478746,Government,United Kingdom,,FALSE,1
Clean Energy Industries,Penta Capital,55.86225,-4.260938,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Clean Energy Industries,Perscitus Advisers,51.497689,-0.165369,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Clean Energy Industries,Phoenix Court Group,51.531187,-0.12952,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Clean Energy Industries,Proserv,57.208939,-2.219824,Corporate,United Kingdom,,FALSE,1
Clean Energy Industries,Quester Venture Partnership,51.512038,-0.097431,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Clean Energy Industries,RAB Capital,51.507986,-0.137417,Asset Management,United Kingdom,,FALSE,1
Clean Energy Industries,SFC Capital,53.263837,-2.536688,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Clean Energy Industries,SSE Ventures,56.417342,-3.464187,Corporate,United Kingdom,,FALSE,1
Clean Energy Industries,Schroders,51.248506,-0.158924,Asset Management,United Kingdom,,FALSE,1
Clean Energy Industries,Scottish EDGE,56.416609,-3.482055,Charity/Not-for-profit company,United Kingdom,,FALSE,1
Clean Energy Industries,Scottish Government,55.978349,-3.173673,Devolved Government,United Kingdom,,FALSE,1
Clean Energy Industries,Shawbrook Bank,51.513208,-0.079295,Bank,United Kingdom,,TRUE,1
Clean Energy Industries,Standard Chartered,51.517202,-0.089779,Bank,United Kingdom,,FALSE,1
Clean Energy Industries,ThinCats,52.758356,-1.477058,Specialist Lender,United Kingdom,,TRUE,1
Clean Energy Industries,Tracsis,51.56851,-0.133125,Corporate,United Kingdom,,FALSE,1
Clean Energy Industries,UK Steel Enterprise (UKSE),53.394417,-1.446508,Corporate,United Kingdom,,FALSE,1
Clean Energy Industries,University of Edinburgh,55.943737,-3.184186,University,United Kingdom,,FALSE,1
Clean Energy Industries,University of Oxford,51.751927,-1.215879,University,United Kingdom,,FALSE,1
Clean Energy Industries,University of Strathclyde,55.864721,-4.243326,University,United Kingdom,,FALSE,1
Clean Energy Industries,University of Warwick Science Park,52.387015,-1.558093,University,United Kingdom,,FALSE,1
Clean Energy Industries,VentureFounders,51.514178,-0.093552,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Clean Energy Industries,Virgin Money UK,55.863326,-4.26009,Bank,United Kingdom,,FALSE,1
Clean Energy Industries,Wealth Club,51.461031,-0.304332,Angel Network,United Kingdom,,FALSE,1
Clean Energy Industries,WestBridge Capital,51.489014,-3.179718,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Clean Energy Industries,Woodford Investment Management,51.731891,-1.204714,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Clean Energy Industries,World Gold Council,51.514778,-0.102246,Corporate,United Kingdom,,FALSE,1
Construction,HSBC,51.507627,-0.09714,Bank,United Kingdom,,TRUE,21
Construction,Lloyds Banking Group,53.809305,-1.680548,Private Equity and Venture Capital,United Kingdom,,FALSE,19
Construction,British Business Bank,53.382174,-1.472389,Central Government,United Kingdom,,FALSE,17
Construction,BGF (formerly Business Growth Fund),51.508771,-0.122916,Private Equity and Venture Capital,United Kingdom,,FALSE,11
Construction,Barclays,51.504924,-0.014381,Bank,United Kingdom,,TRUE,9
Construction,NatWest Group,53.480414,-2.253286,Bank,United Kingdom,,TRUE,9
Construction,Mercia Asset Management,52.358937,-1.779514,Asset Management / Private Equity,United Kingdom,,TRUE,8
Construction,OakNorth,51.514297,-0.140143,Bank,United Kingdom,,FALSE,7
Construction,Development Bank of Wales,51.483907,-3.191222,Devolved Government,United Kingdom,,FALSE,4
Construction,Phoenix Court Group,51.531187,-0.12952,Private Equity and Venture Capital,United Kingdom,,FALSE,4
Construction,Scottish Enterprise,55.945754,-3.221459,Devolved Government,United Kingdom,,FALSE,4
Construction,ThinCats,52.758356,-1.477058,Specialist Lender,United Kingdom,,TRUE,4
Construction,Virgin Money UK,55.863326,-4.26009,Bank,United Kingdom,,FALSE,4
Construction,Key Capital Partners,53.79721,-1.554253,Private Equity and Venture Capital,United Kingdom,,FALSE,3
Construction,Mobeus,51.506229,-0.146279,Private Equity and Venture Capital,United Kingdom,,TRUE,3
Construction,Pi Labs,51.520888,-0.072197,Accelerator,United Kingdom,,FALSE,3
Construction,Seedcamp,51.516858,-0.142287,Private Equity and Venture Capital,United Kingdom,,TRUE,3
Construction,Capital for Colleagues,51.025282,-4.206337,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Construction,Caple,51.516385,-0.077792,Specialist Lender,United Kingdom,,FALSE,2
Construction,Centrica Energy,51.485661,-0.639614,Corporate,United Kingdom,,FALSE,2
Construction,Crowdcube,51.523617,-0.083412,Crowd funding,United Kingdom,,FALSE,2
Construction,Finance Yorkshire,53.381381,-1.48853,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Construction,Future Planet Capital,53.47944,-2.250206,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Construction,Grosvenor Hill Ventures,51.516537,-0.143064,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Construction,Highland Europe,51.511746,-0.138085,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Construction,IP Group,51.517285,-0.096031,Commercialisation Company,United Kingdom,,FALSE,2
Construction,ITV,54.604774,-5.920191,Corporate,United Kingdom,,FALSE,2
Construction,Innovate UK (IUK),51.566729,-1.784744,Central Government,United Kingdom,,FALSE,2
Construction,Legal & General,51.476116,-3.177297,Corporate,United Kingdom,UK pension funds,FALSE,2
Construction,Midven,52.45994,-2.100544,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Construction,NEL Fund Managers,54.925643,-1.620569,Private Equity and Venture Capital,United Kingdom,,TRUE,2
Construction,Nesta,51.511348,-0.107548,Charity/Not-for-profit company,United Kingdom,,FALSE,2
Construction,Notion Capital Partners LLP,51.524129,-0.106586,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Construction,Octopus Group,51.512038,-0.097431,Asset Management / Private Equity,United Kingdom,,FALSE,2
Construction,Shawbrook Bank,51.513208,-0.079295,Bank,United Kingdom,,TRUE,2
Construction,Whiterock Finance,54.596986,-5.924968,Specialist Lender,United Kingdom,,TRUE,2
Construction,noa,51.45509,-2.620468,Private Equity and Venture Capital,United Kingdom,,FALSE,2
Construction,2150 VC,52.488037,-0.704488,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Adjuvo,51.511866,-0.124706,Angel Network,United Kingdom,,FALSE,1
Construction,Amadeus Capital Partners,52.209941,0.117535,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Angels in the City,51.511682,-0.08276,Angel Network,United Kingdom,,FALSE,1
Construction,Anthemis Group,51.517578,-0.136636,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Archangels,51.833768,0.695697,Angel Network,United Kingdom,,TRUE,1
Construction,Ask Partners,51.517982,-0.146839,Property Lender,United Kingdom,,FALSE,1
Construction,Asset finance,55.961416,-3.184533,Bank,United Kingdom,,FALSE,1
Construction,Aston University,52.489323,-1.883165,University,United Kingdom,,FALSE,1
Construction,BP,51.507733,-0.134545,Corporate,United Kingdom,,FALSE,1
Construction,Bank of Scotland,55.789595,-4.277033,Bank,United Kingdom,,TRUE,1
Construction,Channel 4,53.796354,-1.548888,State-owned enterprise (SOE) / Corporate strategic investor,United Kingdom,,FALSE,1
Construction,Charlotte Street Capital,51.518954,-0.135513,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Clean Growth Investment Management,51.508514,-0.133303,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,ClearlySo,51.514178,-0.093552,Merchant Bank,United Kingdom,,FALSE,1
Construction,Columbia Lake Partners,51.525617,-0.083602,Specialist Lender,United Kingdom,,TRUE,1
Construction,DMGT,51.501371,-0.191128,Corporate,United Kingdom,,FALSE,1
Construction,DN Capital,51.520571,-0.15593,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Deepbridge Capital,53.161686,-2.900117,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Downing,51.503541,-0.12767,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,EMV Capital PLC,51.507905,-0.131757,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,EcoMachines Ventures,51.507905,-0.131757,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Eden Ventures,51.38115,-2.357863,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Edition Capital,51.513049,-0.140294,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Elysian Capital,51.508154,-0.134989,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Enterprise Ventures Ltd,53.760359,-2.717497,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Entrepreneurs First,51.529269,-0.088062,Accelerator,United Kingdom,,FALSE,1
Construction,Episode 1,51.516697,-0.129336,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Felix Capital,51.512314,-0.138134,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,FrestonVentures,51.512264,-0.218309,Family Office,United Kingdom,,FALSE,1
Construction,Frontier Development Capital,52.482336,-1.900985,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Construction,GC Business Finance,53.474951,-2.243761,Government,United Kingdom,,TRUE,1
Construction,GIA Surveyors,51.505484,-0.114823,Corporate,United Kingdom,,FALSE,1
Construction,Glenrinnes Farms,57.438357,-3.146492,Corporate,United Kingdom,,FALSE,1
Construction,Growth Capital Partners,51.506892,-0.138787,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Construction,Growth Lending Group,51.542808,-0.009977,Specialist Lender,United Kingdom,,FALSE,1
Construction,Growth Partner,54.014985,-1.221823,Family Office,United Kingdom,,FALSE,1
Construction,Henley,51.536919,-0.904481,Asset Management,United Kingdom,,FALSE,1
Construction,Homes England,51.448932,-2.583545,Central Government,United Kingdom,,FALSE,1
Construction,Hoxton Ventures,51.516679,-0.127074,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Construction,IW Capital,51.514156,-0.143189,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Investec Bank,51.515643,-0.090132,Bank,United Kingdom,,FALSE,1
Construction,J Coffey Construction,51.5597,-0.334726,Corporate,United Kingdom,,FALSE,1
Construction,Kartesia,51.51312,-0.142497,Asset Management,United Kingdom,,FALSE,1
Construction,LSL Property Services,54.960721,-1.633981,Corporate,United Kingdom,,FALSE,1
Construction,Latitude Investment Management,51.499321,-0.157034,Asset Management,United Kingdom,,FALSE,1
Construction,Literacy Capital,51.506609,-0.130585,Private Investment Vehicle,United Kingdom,,FALSE,1
Construction,Livingbridge EP,51.504963,-0.087625,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Love Ventures,51.515235,-0.091619,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,MW&L Capital Partners,51.506992,-0.142804,Private Investment Vehicle,United Kingdom,,FALSE,1
Construction,Maven Capital Partners UK LLP,55.862675,-4.256424,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,NVM Private Equity,54.971016,-1.612535,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Construction,Newcastle City Council,54.980621,-1.595459,Local and Regional Government,United Kingdom,,FALSE,1
Construction,Next,51.567782,0.703511,Corporate,United Kingdom,,FALSE,1
Construction,Northern & Shell Ventures,51.509143,-0.084784,Corporate,United Kingdom,,FALSE,1
Construction,Northern Gritstone,53.477441,-2.243173,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Construction,Ombu Group,51.517395,-0.149515,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Omni Partners,51.518105,-0.151807,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Origin Capital Ltd,51.499973,-0.13345,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Oxford Capital Partners,51.752564,-1.265674,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Oxford Science Enterprises,51.755299,-1.257415,Commercialisation Company,United Kingdom,,FALSE,1
Construction,Oxx,51.512597,-0.13671,Private Equity and Venture Capital,United Kingdom,,TRUE,1
Construction,Palatine Private Equity,53.477441,-2.243173,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Paragon Development Finance,52.416642,-1.798474,Property Lender,United Kingdom,,FALSE,1
Construction,Penta Capital,55.86225,-4.260938,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Pentech Ventures,55.957523,-3.195097,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Pentland Group,55.900089,-3.263396,Corporate,United Kingdom,,FALSE,1
Construction,Perscitus Advisers,51.497689,-0.165369,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Reward Finance Group,53.797346,-1.549834,Specialist Lender,United Kingdom,,FALSE,1
Construction,Round Hill Ventures,51.493103,-0.146494,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Rutland Partners,51.513636,-0.091729,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,SSE Ventures,56.417342,-3.464187,Corporate,United Kingdom,,FALSE,1
Construction,Secure Trust Commercial Finance,52.381977,-1.788743,Bank,United Kingdom,,FALSE,1
Construction,Soho Square Capital,51.516251,-0.126731,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,South Yorkshire Investment Fund,53.383988,-1.461948,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Spire Ventures,51.518201,-0.147017,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,TPA Capital,51.511448,-0.142536,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Talis Capital,51.456483,-0.193075,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Tethys,52.48662,1.751534,Family Office,United Kingdom,,FALSE,1
Construction,Toscafund Asset Management,51.506992,-0.142804,Specialist Lender,United Kingdom,,FALSE,1
Construction,Turquoise International,51.526359,-0.080053,Merchant Bank,United Kingdom,,FALSE,1
Construction,UK Steel Enterprise (UKSE),53.394417,-1.446508,Corporate,United Kingdom,,FALSE,1
Construction,University of Warwick Science Park,52.387015,-1.558093,University,United Kingdom,,FALSE,1
Construction,Wealth Club,51.461031,-0.304332,Angel Network,United Kingdom,,FALSE,1
Construction,West Hill Capital,51.511026,-0.099361,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Wild Blue Cohort,51.52703,-0.128768,Angel Network,United Kingdom,,FALSE,1
Construction,YFM Equity Partners,53.79721,-1.554253,Private Equity and Venture Capital,United Kingdom,,FALSE,1
Construction,Zoopla Property Group,51.50212,-0.070511,Corporate,United Kingdom,,FALSE,1
Creative Industries,British Business Bank,53.382174,-1.472389,Central Government,United Kingdom,,FALSE,28
Creative Industries,BGF (formerly Business Growth Fund),51.508771,-0.122916,Private Equity and Venture Capital,United Kingdom,,FALSE,22
Creative Industries,HSBC,51.507627,-0.09714,Bank,United Kingdom,,TRUE,22
Creative Industries,Lloyds Banking Group,53.809305,-1.680548,Private Equity and Venture Capital,United Kingdom,,FALSE,12
Creative Industries,Crowdcube,51.523617,-0.083412,Crowd funding,United Kingdom,,FALSE,11
Creative Industries,Mercia Asset Management,52.358937,-1.779514,Asset Management / Private Equity,United Kingdom,,TRUE,11
Creative Industries,Barclays,51.504924,-0.014381,Bank,United Kingdom,,TRUE,8
Creative Industries,Virgin Money UK,55.863326,-4.26009,Bank,United Kingdom,,FALSE,7
