Sector,Investor,Country,ISO2,InvestorType,PensionSWF,BBBBacked,CompaniesBackedInSector
Digital and Technologies,Framework Venture Partners,Canada,ca,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Franklin Templeton,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Fuel Venture Capital,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Future Energy Ventures Management,Germany,de,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Future Shape,France,fr,Private Investment Vehicle,,FALSE,1
Digital and Technologies,GE Healthcare,United States,us,Corporate,,FALSE,1
Digital and Technologies,GLy Capital Management,Hong Kong,hk,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,GTAM Partners,United States,us,Private Investment Vehicle,,FALSE,1
Digital and Technologies,Galaxy Interactive,United States,us,Corporate,,FALSE,1
Digital and Technologies,Generation Ventures,Canada,ca,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Genoa Ventures,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,German Media Pool,Germany,de,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Giano Capital,Italy,it,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Global Brain Corporation,Japan,jp,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Goldacre,,,,,,1
Digital and Technologies,Goldwind,China,cn,Corporate,,FALSE,1
Digital and Technologies,Goodwater Capital LLC,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Greenoaks Capital Management,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Groupe Arnault,France,fr,Merchant Bank,,FALSE,1
Digital and Technologies,Groupon,United States,us,Corporate,,FALSE,1
Digital and Technologies,Guan Quan Investments,China,cn,Private Investment Vehicle,,FALSE,1
Digital and Technologies,Guanqun Chi Cheng,China,cn,Specialist Lender,,FALSE,1
Digital and Technologies,GuoGuang Electric Co,China,cn,Corporate,,FALSE,1
Digital and Technologies,HAT Technology & Innovation Fund,Italy,it,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,HB Investments,United Arab Emirates,ae,Private Investment Vehicle,,FALSE,1
Digital and Technologies,HBS Alumni Angels Association,United States,us,Angel Network,,FALSE,1
Digital and Technologies,HCOB,Germany,de,Bank,,FALSE,1
Digital and Technologies,HDI,Germany,de,Corporate,,FALSE,1
Digital and Technologies,HICO Investment Group,Singapore / United Kingdom,sg,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Hanaco Ventures,Israel,il,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Hannover Digital Investments,Germany,de,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Hard Yaka,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Hardware Club,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,HealthQuest Capital,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Healthbox,United States,us,Accelerator,,FALSE,1
Digital and Technologies,Healthlink Capital,China,cn,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Heartcore Capital,Denmark,dk,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,High-Tech Gründerfonds (HTGF),,,,,,1
Digital and Technologies,Hillhouse Capital Group,China,cn,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Hill’s Pet Nutrition,,,,,,1
Digital and Technologies,Hitachi Group,Japan,jp,Corporate,,FALSE,1
Digital and Technologies,Holzbrinck Publishing Group,Germany,de,Corporate,,FALSE,1
Digital and Technologies,HongShan,China,cn,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Horizons Labs,Hong Kong,hk,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Huawei Technologies,China,cn,Corporate,,FALSE,1
Digital and Technologies,I Squared Capital,United States,us,Asset Management,,FALSE,1
Digital and Technologies,IDC Ventures,Spain,es,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,IDO Investments,Oman,om,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,IMM Investment,"Korea, Republic Of (South Korea)",kr,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,IPF Partners,Switzerland,ch,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Impulse VC,Russian Federation,ru,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Indigo IP Holdings,Antigua & Barbuda,ag,Private Investment Vehicle,,FALSE,1
Digital and Technologies,Infineon,Germany,de,Corporate,,FALSE,1
Digital and Technologies,Infocomm Investments,Singapore,sg,Accelerator,,FALSE,1
Digital and Technologies,InfraVia Capital Partners,France,fr,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Ingevity,United States,us,Corporate,,FALSE,1
Digital and Technologies,Inovia Capital,Canada,ca,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Intelsat,United States,us,Corporate,,FALSE,1
Digital and Technologies,Interogo,Switzerland,ch,Private Investment Vehicle,,FALSE,1
Digital and Technologies,Intesa Sanpaolo,Italy,it,Bank,,FALSE,1
Digital and Technologies,Inventure,Finland,fi,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Jacobs,United States,us,Corporate,,FALSE,1
Digital and Technologies,Jafco Ventures,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Jane Street,United States,us,Asset Management,,FALSE,1
Digital and Technologies,Japan Energy Fund,Japan,jp,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Jefferies,United States,us,Merchant Bank,,FALSE,1
Digital and Technologies,Jeito Capital,France,fr,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Jigsaw VC,Jersey,je,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,KKCG,Switzerland,ch,Asset Management,,FALSE,1
Digital and Technologies,KRW Schindler Private Ventures,Luxembourg,lu,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,KV Management,United States,us,Private Investment Vehicle,,FALSE,1
Digital and Technologies,Kairos HQ,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Kaiser Permanente Ventures,United States,us,Corporate,,FALSE,1
Digital and Technologies,Kamet Ventures,France,fr,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Keen Venture Partners,Netherlands,nl,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Keolis,France,fr,Corporate,,FALSE,1
Digital and Technologies,KfW IPEX,Germany,de,European,,FALSE,1
Digital and Technologies,Kinnevik,Sweden,se,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Kiwoom,"Korea, Republic Of (South Korea)",kr,Merchant Bank,,FALSE,1
Digital and Technologies,Kommunal Credit,Austria,at,Bank,,FALSE,1
Digital and Technologies,Korea Investment Partners (KIP),"Korea, Republic Of (South Korea)",kr,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,L Catterton,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,LBO France,France,fr,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,LG Technology Ventures,United States,us,Corporate,,FALSE,1
Digital and Technologies,LGT Capital Partners,Switzerland,ch,Asset Management,,TRUE,1
Digital and Technologies,LSP Health Economics Fund,Netherlands,nl,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,LVMH,France,fr,Corporate,,FALSE,1
Digital and Technologies,La Famiglia,Germany,de,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,LeapFrog Ventures,Mauritius,mu,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Left Lane Capital,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Lerer Hippeau Ventures,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Leucadia National Corporation,United States,us,Merchant Bank,,FALSE,1
Digital and Technologies,Leumi Partners,Israel,il,Merchant Bank,,FALSE,1
Digital and Technologies,Levy-Weiss,Israel,il,Business Angel(s),,FALSE,1
Digital and Technologies,Life.SREDA,Singapore,sg,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,LifeSci Capital,United States,us,Merchant Bank,,FALSE,1
Digital and Technologies,Lightbank,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Link Group,Australia,au,Corporate,,FALSE,1
Digital and Technologies,LionTree,United States,us,Asset Management,,FALSE,1
Digital and Technologies,Liquidity Group,United States,us,Specialist Lender,,FALSE,1
Digital and Technologies,Lombard Odier,Switzerland,ch,Asset Management,,FALSE,1
Digital and Technologies,Long Ridge Equity Partners,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Loric Ventures,Germany,de,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Lugard Road Capital,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Lumia Capital,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Lunate Holding,United Arab Emirates,ae,Asset Management,,FALSE,1
Digital and Technologies,Lux Capital,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Lux Nordic,Norway,no,Asset Management,,FALSE,1
Digital and Technologies,M&F Fund,Regional / EU,eu,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,MCI.TechVentures,Poland,pl,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,MMI,South Africa,za,Corporate,,FALSE,1
Digital and Technologies,MS&AD,Japan,jp,Corporate,,FALSE,1
Digital and Technologies,MUFG Innovation Partners,Japan,jp,Corporate,,FALSE,1
Digital and Technologies,MUSIC,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,MVolution Partners,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Macdoch Ventures,Australia,au,Corporate,,FALSE,1
Digital and Technologies,Mandatum Life,Finland,fi,Asset Management,,FALSE,1
Digital and Technologies,Marketech International,Taiwan,tw,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Marlin Equity Partners,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Marqeta,United States,us,Corporate,,FALSE,1
Digital and Technologies,Marubeni Ventures,Japan,jp,Corporate,,FALSE,1
Digital and Technologies,Mast-Jägermeister SE,,,,,,1
Digital and Technologies,Material Ventures,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Matrix,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Mauritius Commercial Bank,Mauritius,mu,Bank,,FALSE,1
Digital and Technologies,Maxfield Capital,Russian Federation,ru,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Mayo Clinic,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Mazda,Japan,jp,Corporate,,FALSE,1
Digital and Technologies,Menlo Ventures,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Mercedes-Benz Group,Germany,de,Corporate,,FALSE,1
Digital and Technologies,Metier,South Africa,za,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Meyer Burger,Switzerland,ch,Corporate,,FALSE,1
Digital and Technologies,Microsoft,United States,us,Corporate,,FALSE,1
Digital and Technologies,Middle East Venture Partners (MEVP),United Arab Emirates,ae,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Milano Investment Partners,Italy,it,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Milky Way Investments,United States,us,Family Office,,FALSE,1
Digital and Technologies,Mirabaud Private Equity,Switzerland,ch,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Mirana Ventures,Singapore,sg,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,MissionOG,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Mitsubishi HC Capital UK PLC,Japan,jp,Corporate,,FALSE,1
Digital and Technologies,Miyako Capital,Japan,jp,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Mojo Capital,Luxembourg,lu,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Monashee Investment Management,United States,us,Asset Management,,FALSE,1
Digital and Technologies,Monashees,Brazil,br,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Moreira Salles,Brazil,br,Family Office,,FALSE,1
Digital and Technologies,Mosaik Partners,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Motive Partners,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Move Energy,Netherlands,nl,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,MultiversX,Malta,mt,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Mundi Ventures,Spain,es,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,NFT Ventures,Sweden,se,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,NOVIT Ventures,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,NWS Holdings,Hong Kong,hk,Corporate,,FALSE,1
Digital and Technologies,Nasdaq,United States,us,Corporate,,FALSE,1
Digital and Technologies,National Grid Partners,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,National Resilience,United States,us,Corporate,,FALSE,1
Digital and Technologies,New Science Ventures,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Nexo,Switzerland,ch,Corporate,,FALSE,1
Digital and Technologies,NextLaw Labs,United States,us,Corporate,,FALSE,1
Digital and Technologies,Nina Capital,Spain,es,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Nomura,Japan,jp,Bank,,FALSE,1
Digital and Technologies,NordicNinja,Finland,fi,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Nordisk Games,Denmark,dk,Corporate,,FALSE,1
Digital and Technologies,Norrsken Foundation,Sweden,se,Charity/Not-for-profit company,,FALSE,1
Digital and Technologies,Novalis LifeSciences,United States,us,Private Equity and Venture Capital,,FALSE,1
Digital and Technologies,Novartis,Switzerland,ch,Corporate,,FALSE,1
