CompanyNumber,CompanyName,BestEstimateEmployees,BestEstimateTurnover,WomenLed,IUK_GBP,Investment_GBP,RegisteredPostcode,Homepage_domain,financials_source
08557577,JNC EXECUTIVE TRAVEL LTD,14.0,428036.0,1,0.0,0.0,BA21 3UL,,DC
08557765,VOLARE AVIATION LIMITED,122.0,66098815.0,0,0.0,0.0,OX5 1QX,volareaviation.gg,DC
08558961,SPEED SERVICES LIMITED,18.0,610290.0,1,0.0,0.0,HA1 2EA,,DC
08567704,ARU BAGGING LIMITED,180.0,28152372.0,0,0.0,0.0,DN9 3GA,aggregatesrus.co.uk,DC
08608138,ROBINSONS FLEET SOLUTIONS LIMITED,27.0,915435.0,1,0.0,0.0,NN17 4AZ,www.ralogistics.com,DC
08628977,MIKRO COACHES LIMITED,36.0,1445832.0,1,0.0,0.0,CW1 4PE,,DC
08688747,OMC GLOBAL LIMITED,41.0,1646642.0,0,0.0,0.0,OX29 5UX,omcglobal.co.uk,DC
08715256,PRBS LIMITED,18.0,1197810.0,0,0.0,0.0,LU7 4YP,,DC
08727607,VVKP LIMITED,25.0,847625.0,0,0.0,0.0,UB1 2HL,vvkplimited.co.uk,DC
08732755,GOOD CHAUFFEUR LTD,21.0,642054.0,0,0.0,0.0,SE18 1SL,goodchauffeur.co.uk,DC
08765536,EAST COAST TRAINS LIMITED,168.0,126272500.0,0,0.0,0.0,W2 1AF,www.firstbus.co.uk,DC
08784883,ACE AIRPORT PARKING LTD,17.0,3640108.0,0,0.0,0.0,E14 3RS,www.aceairportparking.co.uk,DC
08803002,CLEVER LOGISTICS LTD,29.0,983245.0,0,0.0,0.0,LL26 0LL,,DC
08810977,MIDDLETONS TOURS LTD,34.0,2489514.0,1,0.0,0.0,S80 1QS,middletonstours.co.uk,DC
08817155,JJ SERVICES AND RESOURCE MANAGEMENT LTD,198.0,6713190.0,1,0.0,0.0,CR9 2ER,,DC
08822070,TITAN BULK HAULAGE LTD,20.0,1943162.0,0,0.0,0.0,CM17 0NS,,DC
08830885,LES HOLLAND LOGISTICS (LHL) LTD,28.0,1124536.0,1,0.0,0.0,HU8 7AF,,DC
08864330,TOWN TRIP LTD,22.0,672628.0,0,0.0,0.0,TN34 3NS,www.towntrip.co.uk,DC
08891002,JAXDENE SOLUTIONS LIMITED,13.0,835484.0,0,0.0,0.0,CB8 7PN,,DC
08892642,BAR & TAM LIMITED,15.0,680000.0,0,0.0,0.0,LE67 3LD,,DC
08924309,1ST CLASS LOGISTICS UK LTD,44.0,6996359.0,0,0.0,0.0,RG23 8PX,www.1stclasslogistics.co.uk,DC
08945971,CAPITALONE REMOVALS LIMITED,15.0,532290.0,0,0.0,0.0,SL1 8DF,removals101.co.uk,DC
08951130,NLH EXPRESS LIMITED,38.0,1086990.0,0,0.0,0.0,CW1 6EA,nlh-express.co.uk,DC
08957711,GNA TRANSPORT LTD.,12.0,406860.0,0,0.0,0.0,SL3 8BA,,DC
08961767,RYE CARS LTD,16.0,489184.0,0,0.0,0.0,SE15 4JR,www.ryecars.com,DC
08970859,DIRECT CONNECT LOGISTICS LIMITED,32.0,1084960.0,0,0.0,0.0,OX9 3EZ,dclogistics.co.uk,DC
08993091,TRAVEL EXPRESS 247 LTD,32.0,978368.0,0,0.0,0.0,ST4 2BY,travelexpress247.co.uk,DC
08996632,HOWARD'S DISTRIBUTION LIMITED,180.0,6102900.0,0,0.0,0.0,PE8 6XX,pchoward.com,DC
09013406,EBISS UK LIMITED,37.0,9478956.0,0,0.0,0.0,BN6 9RQ,www.ebiss.co.uk,DC
09035437,GG CHITURI LTD.,338.0,11459890.0,0,0.0,0.0,NN9 6FF,,DC
09051672,J SHEWRING HAULAGE LIMITED,16.0,542480.0,1,0.0,0.0,PE32 2TT,,DC
09054968,BCB SERVICE SOLUTIONS LIMITED,30.0,1064580.0,1,0.0,0.0,RG21 8UQ,,DC
09060693,BUDGET CARS LTD,32.0,978368.0,0,0.0,0.0,HP12 3AJ,,DC
09124345,MOBIUS TECHNOLOGY LTD,22.0,1413896.0,0,0.0,0.0,SN14 0SQ,mobiustechnology.co.uk,DC
09129312,MJL CONTINENTAL LIMITED,13.0,440765.0,1,0.0,0.0,BS22 9JL,mjlcontinental.com,DC
09134639,OCEAN CABS (ANGLIA) LIMITED,29.0,886646.0,0,0.0,0.0,NR31 6JR,,DC
09138628,K & D IZZARD TRANSPORT LTD,53.0,1796965.0,0,0.0,0.0,MK45 2AE,,DC
09160319,DTM LOGISTICS LIMITED,28.0,949340.0,0,0.0,0.0,LE1 4LD,,DC
09165157,LINKED LOGISTICS LIMITED,195.0,31803508.0,1,0.0,0.0,CR0 1DN,,DC
09199425,STARGO LTD,63.0,1802115.0,0,0.0,0.0,N11 3FR,,DC
09208557,AAA TAXIS (HATFIELD) LIMITED,100.0,4016200.0,1,0.0,0.0,EN5 4BE,www.aaataxis.com,DC
09218220,WILL STEVENS HAULAGE LIMITED,18.0,610290.0,0,0.0,0.0,DA1 3EN,www.willstevenshaulageltd.com,DC
09246620,BLECKMANN UK LIMITED,479.0,61726395.0,0,0.0,0.0,OX9 3EZ,www.bleckmann.com,DC
09271120,V&B LOGISTICS LTD,12.0,406860.0,1,0.0,0.0,GU2 9PQ,vblogistics.co.uk,DC
09277585,SWIFT REMOVALS & STORAGE UK LTD,23.0,816178.0,0,0.0,0.0,GL2 9PE,,DC
09288242,N.Y.A & SONS TRANS LTD,19.0,644195.0,0,0.0,0.0,RG24 8AG,nyasonstrans.co.uk,DC
09291810,C&W TRANSPORT LIMITED,40.0,1356200.0,0,0.0,0.0,RM14 3PJ,cnwtransport.com,DC
09307519,GEVA TRADING LTD,60.0,2034300.0,0,0.0,0.0,DN9 1PN,,DC
09353870,A E GOUGH & SONS LIMITED,115.0,3899075.0,1,0.0,0.0,LD1 6DF,www.aegoughandsons.co.uk,DC
09363658,P G JONES TRANSPORT LTD,30.0,1017150.0,0,0.0,0.0,SA12 8AD,www.lorryspotting.com,DC
09380193,GMT GROUP LIMITED,18.0,1156824.0,1,5000.0,0.0,RG8 7LY,,DC
09382965,ECA & SONS TRANSPORT LTD,49.0,3149132.0,1,0.0,0.0,CM13 1AB,,DC
09384075,WILLERBY CARS LTD,12.0,366888.0,0,0.0,0.0,HU10 7HB,www.autocarsuk.com,DC
09404382,RICKY YOUNG TRANSPORT LTD,20.0,678100.0,0,0.0,0.0,CO6 2NS,,DC
09405113,WEST WORTHING PO LIMITED,22.0,729278.0,0,0.0,0.0,BN11 5RU,,DC
09406825,KT ALB TRANSPORT LIMITED,37.0,1254485.0,1,0.0,0.0,SN2 2GA,www.ktalbtransport.co.uk,DC
09407166,DENNIS BROS REMOVAL & STORAGE LIMITED,55.0,1951730.0,0,0.0,0.0,SW19 2RR,www.albanmoves.com,DC
09411930,CLYDACH MINI TRAVEL LIMITED,48.0,1467552.0,1,0.0,0.0,TA8 1EF,,DC
09418864,AVIONICS SUPPORT SALES LIMITED,22.0,3123648.0,0,0.0,0.0,RH10 9RU,avionicssupport.com,DC
09424897,AVONLINE LOGISTICS LIMITED,22.0,745910.0,0,0.0,0.0,DY11 7RA,,DC
09430296,NORWICH DELIVERY LIMITED,12.0,343260.0,0,0.0,0.0,NR3 1EH,norwichdelivery.uk,DC
09432037,GTS (READING) LTD,44.0,1491820.0,0,0.0,0.0,RG7 4NU,gts-reading.co.uk,DC
09446679,RMO LOGISTICS LIMITED,14.0,493598.0,1,0.0,0.0,LA5 9EX,,DC
09448155,SCANLAN'S LIGHT HAULAGE LIMITED,59.0,2080163.0,0,0.0,0.0,CH1 3AE,,DC
09450391,VIKINGSTON MINIBUS HIRE LIMITED,17.0,682754.0,0,0.0,0.0,TW11 9NN,www.vikingston.co.uk,DC
09453099,STRONGHOLD LOGISTICS LIMITED,21.0,712005.0,0,0.0,0.0,KT19 9LN,,DC
09463901,ODONNELL HAULAGE & CRANE HIRE LIMITED,18.0,610290.0,0,0.0,0.0,WD3 9YB,odonnellhire.co.uk,DC
09474919,CGATE LOGISTICS UK LIMITED,17.0,4334285.0,1,0.0,0.0,CR2 8PQ,cgate-logistics.com,DC
09478355,JMCL FREIGHTWAYS LIMITED,44.0,1491820.0,0,0.0,0.0,RG24 8NG,freightways.co.uk,DC
09490120,FREIGHTLINE CARRIERS LTD,37.0,13417226.0,0,0.0,0.0,CV34 6RZ,freightlinecarriers.co.uk,DC
09527044,ARCHWAY HAULAGE LIMITED,14.0,474670.0,0,0.0,0.0,FY7 7NY,archwayhaulage.co.uk,DC
09540814,L B CONTRACTS LIMITED,17.0,601579.0,0,0.0,0.0,CO10 7GB,lbcontracts.co.uk,DC
09550001,EJB DELIVERIES LTD,14.0,474670.0,0,0.0,0.0,EX20 1DY,,DC
09558714,THE BEST SOLUTIONS HULL LTD,54.0,1830870.0,1,0.0,0.0,HU12 8DX,,DC
09597180,FAST FORWARD DIRECT LIMITED,21.0,712005.0,1,0.0,0.0,PE1 5XN,www.fastforwarddirect.co.uk,DC
09616314,PAUL ANDREWS HAULAGE LTD,16.0,912864.0,0,0.0,0.0,PR3 5AQ,,DC
09636494,WHITEHOUSE BUSINESS SOLUTIONS LIMITED,34.0,4255202.0,0,0.0,0.0,CO9 1PB,www.whitehouse-solutions.co.uk,DC
09663987,CELKOM LIMITED,53.0,1516065.0,1,0.0,0.0,YO23 2PT,www.celkomtransport.co.uk,DC
09666276,SACKVILLE-WEST LTD,29.0,1863772.0,0,0.0,0.0,SP10 3SA,vangaroo.co.uk,DC
09696051,24X7 (WEST SUSSEX) LIMITED,218.0,2516514.0,0,0.0,0.0,CM6 2JN,24x7herts.co.uk,DC
09731174,K&R MASON LIMITED,18.0,610290.0,0,0.0,0.0,TN24 8JR,,DC
09736131,BM AMBULANCE GROUP LIMITED,53.0,2128586.0,0,0.0,0.0,TN27 0EN,www.bm-ambulance-service.co.uk,DC
09751359,BRIDGER TRANSPORT LIMITED,56.0,1898680.0,1,0.0,0.0,TN30 6SY,www.bridgertransport.com,DC
09772035,GREENHAUL LTD,17.0,576385.0,1,0.0,0.0,NR21 9JZ,greenhaul.co.uk,DC
09782935,DONATSERVICE LTD,14.0,428036.0,0,0.0,0.0,ME12 1YQ,,DC
09816845,ANGEL CARS (WOKING) LTD,92.0,2812808.0,0,0.0,0.0,GU21 5EL,angelcarswoking.co.uk,DC
09827811,MANOR GATE SOLUTIONS LIMITED,105.0,4217010.0,0,0.0,0.0,DA14 6NE,djcoaches.co.uk,DC
09831816,KOZIALTRANS LTD,30.0,1017150.0,0,0.0,0.0,MK4 1LD,,DC
09846115,BTB CAPITAL LTD,57.0,1932585.0,1,0.0,0.0,SM4 4LZ,btbtransportsolutions.co.uk,DC
09846146,GRANGE TRANSPORT LTD,228.0,6970872.0,1,0.0,0.0,NN16 8PX,,DC
09874874,SAVETIME HAULAGE LTD,26.0,881530.0,0,0.0,0.0,TW15 3NE,,DC
09908133,HAUL & STORE LIMITED,52.0,6507956.0,1,0.0,0.0,SM6 9AA,haulandstore.co.uk,DC
09928905,DOWNSTREAM ENERGY LTD,43.0,1457915.0,1,0.0,0.0,TF9 3NB,,DC
09933698,STEPHEN DARBEY LIMITED,82.0,2507068.0,0,0.0,0.0,LL18 5HA,,DC
09943279,PUNDA HAULAGE LIMITED,35.0,471689.0,0,0.0,0.0,S8 9WA,,DC
09971254,IKG LOGISTICS LIMITED,20.0,572100.0,1,0.0,0.0,HP2 4PA,,DC
09988125,COACHPOINT LTD,22.0,883564.0,0,0.0,0.0,GU12 4BS,coachpoint.co.uk,DC
09992682,ZEDCARZ LIMITED,19.0,580906.0,0,0.0,0.0,KT5 9NN,zedcarz.co.uk,DC
09993205,TAMAR COACHES LTD,47.0,1887614.0,0,0.0,0.0,TQ12 4JB,tamarcoaches.co.uk,DC
10006286,ZATU LIMITED,158.0,18626812.0,0,0.0,0.0,NR5 9JB,www.zatuhome.co.uk,DC
10016221,500 LOGISTICS LIMITED,22.0,745910.0,1,0.0,0.0,RG19 4EP,www.500logistics.com,DC
10038433,AY KARDESLER UK LTD,38.0,84865.0,0,0.0,0.0,EN3 7EN,findtransfers.com,DC
10038898,U.I GROUP LIMITED,22.0,883564.0,0,0.0,0.0,NR3 1YE,,DC
10039621,FUXIN EXPRESS(UK) INTERNATIONAL LIMITED,29.0,1863772.0,1,0.0,0.0,HP2 7YJ,,DC
10062264,LUKE GARRETT TRANSPORT LTD,13.0,440765.0,1,0.0,0.0,BA3 5DW,,DC
10080527,UNITED TAXI APP LIMITED,91.0,2782234.0,0,0.0,0.0,NR5 9HA,www.unitedtaxiapp.com,DC
10116834,ADRI TRANS LTD,28.0,949340.0,0,0.0,0.0,DN34 5HP,,DC
10170636,SDC HAULAGE LIMITED,15.0,508575.0,1,0.0,0.0,HU9 1ND,,DC
10194134,M W CAPTURE LIMITED,15.0,5555145.0,0,0.0,0.0,SW9 9BE,mwcapture.com,DC
10194728,SHRI GANESH LIMITED,21.0,696129.0,0,0.0,0.0,E14 4PA,,DC
10209616,CABABILITY LTD,30.0,917220.0,0,0.0,0.0,ST1 4PS,,DC
10216744,VIV TRANS LTD,15.0,508575.0,0,0.0,0.0,SL2 5XQ,,DC
10229137,CITYWISE TRAVEL LTD,22.0,883564.0,0,0.0,0.0,HP12 4AX,citywisetravel.co.uk,DC
10275222,SCHOOL LANE FARM LIMITED,15.0,508575.0,1,0.0,0.0,L40 8JY,,DC
10277067,IDEAL LOGISTICS LTD,26.0,3253978.0,0,0.0,0.0,N15 6JX,ideallogistics.co.uk,DC
10279004,YORKSHIRE TRAVEL LTD,12.0,366888.0,0,0.0,0.0,S60 2EY,,DC
10282329,OTIF DISTRIBUTION LIMITED,382.0,46750348.0,1,0.0,0.0,S75 3LS,kenyonhaulage.co.uk,DC
10299010,G FAMILY LTD,22.0,745910.0,1,0.0,0.0,ME10 1PY,,DC
10303149,VOLANTEUS LIMITED,31.0,82759424.0,0,0.0,0.0,RH10 9UY,www.volanteus.com,DC
10329470,WHIXALL MARINA LEISURE LIMITED,50.0,9391050.0,1,0.0,0.0,SY13 2DW,www.whixallmarina.co.uk,DC
10330672,HIREMIX LTD,14.0,474670.0,0,0.0,0.0,RM14 3TL,,DC
10332967,COPPERSON GLOBAL LTD,20.0,1109720.0,0,0.0,0.0,CM17 0NS,,DC
10338985,DEAN TRANSPORT LIMITED,26.0,881530.0,1,0.0,0.0,DN1 2DY,,DC
10341867,BIG G LOGISTICS LTD,53.0,1796965.0,1,0.0,0.0,EN9 2EW,bigglogistics.co.uk,DC
10354143,CAREY'S TRANSPORT LTD,32.0,978368.0,1,0.0,0.0,CT10 1RX,careystransport.co.uk,DC
10362152,YELLOW  WREXHAM LTD,14.0,428036.0,0,0.0,0.0,LL14 1SL,,DC
10378404,EVOSPEED LIMITED,75.0,4820100.0,0,0.0,0.0,SS17 0JU,,DC
10397707,CAWTHORNE'S TRAVEL LTD,17.0,682754.0,0,0.0,0.0,S26 2DD,www.cawthornestravel.com,DC
10399030,MUNTEAN HAULAGE LIMITED,56.0,1898680.0,1,0.0,0.0,WF11 8RD,,DC
10409349,DGS LOGISTIC SERVICES LTD,10.0,339050.0,0,0.0,0.0,CV31 3LL,,DC
10414033,RED HANDLING UK LIMITED,355.0,11017926.0,0,0.0,0.0,RH6 0LX,,DC
10421855,GA'AL SERVICES LTD,70.0,2140180.0,1,0.0,0.0,SW19 3FB,,DC
10445295,SANDWICH MARINA LIMITED,20.0,1165800.0,1,0.0,0.0,CT13 9LY,www.sandwichmarina.co.uk,DC
10456226,GO GETTERS DELIVERY LIMITED,35.0,3318980.0,0,0.0,350001.7,CM19 5JP,gogetters.co.uk,DC
10480956,ALAN GREEN TAXIS LTD,13.0,397462.0,1,0.0,0.0,SK17 7BL,,DC
10483052,GLOBAL FREIGHT LOGISTICS LTD,18.0,8207676.0,1,0.0,0.0,SS15 6TQ,globalfreightlogisticsltd.com,DC
10492846,BLECKMANN SOLUTIONS UK LIMITED,380.0,79329405.0,0,0.0,0.0,OX9 3EZ,www.bleckmann.com,DC
10507936,MOBILINK CARGO UK LIMITED,12.0,3074256.0,0,0.0,0.0,IG3 9UH,mobilinkcargo.co.uk,DC
10527684,RPM EVENT LOGISTICS LIMITED,30.0,17750636.0,0,0.0,0.0,SL1 8DF,rpmel.com,DC
10527738,SDM HOLDINGS LIMITED,112.0,9571789.0,0,0.0,0.0,SW8 3DH,,DC
10533915,NTG ROAD UK LIMITED,25.0,6322507.0,0,0.0,0.0,WS14 9HY,ntg.com,DC
10553032,ZIPPE TRANSPORT LTD,55.0,1681570.0,0,0.0,0.0,BA3 4BH,www.zippe.co.uk,DC
10567517,ROBERT KUKLA SPEDITION UK LTD,95.0,63315370.0,0,0.0,0.0,CM15 0UG,kukla-spedition.com,DC
10571631,DJ TAXIS SCUNTHORPE LTD,40.0,2570720.0,0,0.0,0.0,DN15 8BA,,DC
10581074,NATIONAL SAMEDAY TRUCKING LIMITED,29.0,983245.0,0,0.0,0.0,LU2 9NY,nationalsameday.com,DC
10585931,WASTE BIOENERGY LTD,20.0,572100.0,0,0.0,0.0,WD6 2JD,,DC
10589834,REEVES RESCUE LTD,17.0,576385.0,0,0.0,0.0,LU4 8FE,,DC
10637344,MICHAEL GEE TRANSPORT LIMITED,14.0,474670.0,0,0.0,0.0,DN22 8GA,,DC
10644519,DIAL A DAP TAXI'S LTD,18.0,550332.0,0,0.0,0.0,SA11 1EW,,DC
10654131,OMNI CHANNEL FULFILMENT LIMITED,60.0,7509180.0,0,0.0,0.0,SN3 5HY,omnichannelfulfilment.com,DC
10658431,N E TRANSPORT SOLUTIONS LIMITED,25.0,847625.0,0,0.0,0.0,CT1 3DN,,DC
10658942,HOGS BACK LTD,115.0,3289575.0,0,0.0,0.0,GU9 8HT,hogsback.co.uk,DC
10681180,HBC LOGISTICS LTD,74.0,13843293.0,0,0.0,0.0,HA1 2EY,hbclogistics.co.uk,DC
10703258,BEE LINE TRANSPORT & DISTRIBUTION LIMITED,15.0,5359988.0,0,0.0,0.0,MK45 3PD,www.beeline-transport.co.uk,DC
10712719,ROMFORD PRIVATE HIRE LIMITED,68.0,2079032.0,0,0.0,0.0,RM6 4BU,,DC
10722586,BRONCO INTERNATIONAL LIMITED,16.0,16981.0,0,0.0,0.0,E11 2AN,,DC
10740238,SPEEDEL LTD,13.0,458341.0,0,0.0,0.0,LE4 8DL,www.speedel.co.uk,DC
10750498,SOUTH LONDON MOVERS LTD,21.0,745206.0,0,0.0,0.0,AL5 4UT,www.southlondonmovers.co.uk,DC
10757108,RAINBOWS TRANSPORT LTD,24.0,963888.0,1,0.0,0.0,NR32 5HD,,DC
10766890,NAILS BY ANNABEL LIMITED,89.0,11138617.0,0,0.0,0.0,ST6 4LN,glitterbels.com,DC
10785417,E-STORAGE WORLDWIDE LTD,34.0,4255202.0,0,0.0,2980006.96,UB8 2DB,www.easystorage.com,DC
10792184,GOLD FISH TRANSPORT AND CONSULTANCY LTD,55.0,1864775.0,0,0.0,0.0,SS7 2QL,,DC
10798176,BLISS TRANSPORT LIMITED,40.0,1356200.0,1,0.0,0.0,DE6 2AF,blissbedding.com,DC
10802982,KSK LOGISTICS LTD,90.0,3051450.0,0,0.0,0.0,HP2 4BT,,DC
10850954,ASL AEROSPACE LTD,54.0,14160312.0,0,0.0,0.0,EX39 3BE,,DC
10870617,CML CARGO LIMITED,16.0,560000.0,0,0.0,0.0,N18 1TP,cmlcargo.com,DC
10871201,CHILLED LOGISTICS SOLUTIONS LIMITED,15.0,3842820.0,0,0.0,0.0,TW11 0QB,,DC
10887989,SUMMERTOWN EXECUTIVE LTD,16.0,489184.0,0,0.0,0.0,OX4 2JY,summertownexecutive.co.uk,DC
10888249,BRIAN AND BRIAN LTD,17.0,603262.0,1,0.0,0.0,DT9 4LG,,DC
10890861,CLEAR FR8 LIMITED,37.0,2377916.0,0,0.0,0.0,CT17 9EF,clearfr8.com,DC
10912148,WALTHAM FOREST SERVICES LTD,165.0,5855190.0,0,0.0,0.0,E17 4JF,walthamforestservicestore.co.uk,DC
10930289,BENNETTS COACHES HOLDINGS LIMITED,202.0,7385693.0,0,0.0,0.0,GL3 4AD,www.bennettscoaches.co.uk,DC
10940039,PEDIVAN SUSTAINABLE DELIVERY LIMITED,21.0,600705.0,0,0.0,0.0,N19 5NH,www.pedivan.com,DC
10950580,BOS LOGISTICA LIMITED,19.0,644195.0,1,0.0,0.0,CW10 0GU,briteuropean.com,DC
10982241,WIZZ AIR UK LIMITED,1199.0,734055668.0,0,0.0,0.0,LU2 9NU,www.wizzair.com,DC
10993024,ROCKET FULFILMENT LIMITED,16.0,2002448.0,1,0.0,0.0,CM20 2BD,rocketfulfilment.co.uk,DC
10993932,THE ELECTRIC VEHICLE NETWORK LIMITED,46.0,2956328.0,0,0.0,0.0,LE17 4AY,,DC
11000424,SURE LOGISTICS LTD,70.0,2373350.0,0,0.0,0.0,HU3 2AA,www.sure-logistics.co.uk,DC
11021060,A&S SOUTHERN TRANSPORT LTD,76.0,2323624.0,0,0.0,0.0,PE12 6BL,,DC
11051639,VIA NOVUS LIMITED,103.0,35065469.0,0,0.0,0.0,CT1 3DN,,DC
11053719,INDEPENDENT RAILWAY SERVICES LTD,18.0,1156824.0,1,0.0,0.0,S40 1LQ,,DC
11071840,YOUR COACH HIRE LTD,17.0,682754.0,0,0.0,0.0,RG40 4EX,yourcoachhire.com,DC
11073980,ALL 4 LOGISTICS LTD,20.0,678100.0,1,0.0,0.0,CM77 7AA,all4logistics.co.uk,DC
11081944,PARAMOUNT TRANSPORTATION SYSTEMS LTD,14.0,496804.0,1,0.0,0.0,N3 1XW,www.pts-moves.com,DC
11094935,FWJ TRANSPORT LTD,13.0,440765.0,0,0.0,0.0,SY13 2BT,www.fwjlimited.com,DC
11098058,CALLUM EWEN TRANSPORT LIMITED,16.0,542480.0,1,0.0,0.0,AL4 0ST,,DC
11124392,WHITE LION COACHES LTD,15.0,528855.0,0,0.0,0.0,TW17 9AW,www.whitelioncoaches.co.uk,DC
11129326,JET CARS LIMITED,38.0,1161812.0,0,0.0,0.0,DL10 5EA,,DC
11141031,ABC CUSTOMS LIMITED,35.0,8237784.0,1,0.0,0.0,EN1 1QT,www.abccustoms.com,DC
11145770,BUS 62 LTD,51.0,3734271.0,0,0.0,0.0,SS9 1JL,bus62.co.uk,DC
11160072,VOYAGER LOGISTICS LTD,14.0,474670.0,1,0.0,0.0,GL2 2AB,voyagerlogistics.co.uk,DC
11173025,ABBN TRANS EXPRESS LTD,12.0,406860.0,1,0.0,0.0,ST1 3TE,abbntransexpress.co.uk,DC
11186648,DSR TRANSPORT LIMITED,13.0,440765.0,0,0.0,0.0,LE4 0DP,,DC
11190263,SIEM&S LTD,22.0,629310.0,0,0.0,0.0,CM2 6QE,,DC
11197182,DM BRIGGS TRANSPORT LTD,25.0,1403593.0,0,0.0,0.0,BH15 4JY,dmbriggstransportltd.co.uk,DC
11197236,ODESSA GROUP LTD,98.0,3935876.0,0,0.0,0.0,LL16 5TX,,DC
11209566,CORE OPERATIONAL AND SERVICES TEAM LIMITED,67.0,1288410.0,0,0.0,0.0,CT17 9BU,www.portofdover.com,DC
11233236,ELEVATION TRANSPORT AND LOGISTICS LTD.,14.0,474670.0,1,0.0,0.0,CT3 3EP,,DC
11233628,QUEENS LIMITED,30.0,5281620.0,0,0.0,0.0,EN3 7UA,www.queensfineart.com,DC
11239624,DILWYN'S COACHES LTD,39.0,1566318.0,0,0.0,0.0,LL57 3NN,,DC
11246553,A1 TRANSPORT ST IVES LTD,22.0,672628.0,0,0.0,0.0,M16 0QG,www.a1carsstives.co.uk,DC
11261707,MARIS LOGISTICS LTD,19.0,644195.0,0,0.0,0.0,WF9 3FD,marislogistics.co.uk,DC
11265018,RADLAND HAULAGE LIMITED,20.0,678100.0,0,0.0,0.0,PL17 7AJ,radlandhaulage.co.uk,DC
11268828,MCT DIRECT LIMITED,12.0,406860.0,0,0.0,0.0,RG7 3DA,mctdirect.co.uk,DC
11277521,PORT PARTNERS (CUSTOMS CLEARANCE) LIMITED,22.0,10031604.0,0,0.0,0.0,BN11 1QR,,DC
11282509,SKGROUPCOURIERS LTD,30.0,1017150.0,0,0.0,0.0,RG2 0HA,,DC
11299293,CIVIC COMMERCIALS LIMITED,15.0,429075.0,1,0.0,0.0,ST4 2LW,,DC
11302354,ONTIME FREIGHT LTD,13.0,440765.0,0,0.0,0.0,CT19 4PF,www.ontime-logistics.co.uk,DC
11325511,JD.COM INTERNATIONAL UK LTD,49.0,12654740.0,0,0.0,0.0,LE17 4XY,,DC
11333897,SPECIALIST MEDICAL TRANSPORT LTD,34.0,2709511.0,0,0.0,0.0,SS13 1LT,smt-ambulance.com,DC
11360383,AP FINANCIAL LIMITED,19.0,1084026.0,0,0.0,0.0,TN24 0FL,,DC
11366175,SOUTHERN COACH LINES LTD.,34.0,1365508.0,0,0.0,0.0,RG24 9PU,,DC
11379776,K & R HAULAGE LTD,35.0,1186675.0,1,0.0,0.0,CA7 4DG,,DC
11409788,GALAXY AGGREGATE LIMITED,27.0,915435.0,0,0.0,0.0,SN5 7DA,,DC
11410543,ORBIT TRANSPORT LTD,49.0,1549923.0,0,0.0,0.0,PE27 5NX,,DC
11420580,BORLAND ROADLINER LTD,18.0,1317978.0,0,0.0,0.0,TF3 3AT,positivelydriven.co.uk,DC
11420710,SMKL SERVICES LIMITED,22.0,672628.0,0,0.0,0.0,KT9 1BD,,DC
11422277,AASP GROUP LTD,23.0,1799313.0,0,0.0,0.0,PE1 5TP,aasprecovery.co.uk,DC
11426508,A D S TRUCK PARKING LIMITED,14.0,370516.0,1,0.0,0.0,ST3 2PU,,DC
11438950,GILLS HAULAGE LTD,15.0,508575.0,0,0.0,0.0,SL2 5UG,gmc.com.mt,DC
11482311,NIPPY TAXIS LIMITED,58.0,1773292.0,0,0.0,0.0,YO11 2BT,www.nippi.co.uk,DC
11498017,PACK FULFILMENT LIMITED,25.0,3128825.0,1,0.0,0.0,CM2 6HZ,packfulfilment.com,DC
11499855,ARMOUR TRANSPORT LIMITED,24.0,813720.0,0,0.0,0.0,CM11 1RL,armourtransport.co.uk,DC
11500275,WBJ CARS LTD,15.0,458610.0,0,0.0,0.0,TR16 6AS,,DC
11505885,EMERGE GLOBAL LTD,485.0,88348211.0,0,0.0,0.0,ST1 5GQ,emergeglobal.co.uk,DC
11535123,BUCKS MINIBUS TRAVEL LTD,53.0,2128586.0,0,0.0,0.0,HP12 4HG,swanrider.co.uk,DC
11537315,NAT ENTERPRISES LTD,28.0,949340.0,1,0.0,0.0,ST18 9QE,,DC
11560574,COMPLETELY BUSINESS LTD,34.0,2659854.0,0,0.0,0.0,NR8 5ET,,DC
11566304,AUTOMAX GROUP LTD,68.0,2897435.0,0,0.0,0.0,SN2 2QJ,www.automaxgarage.co.uk,DC
11567964,RYAAN TRANSPORT LIMITED,32.0,1084960.0,0,0.0,0.0,LE2 4AF,,DC
11576232,KALYAL TRAVEL LTD,32.0,978368.0,0,0.0,0.0,ST3 4TJ,,DC
11589192,RSX TRANSPORT LTD,22.0,745910.0,0,0.0,0.0,PE1 2ND,,DC
11596584,LRC LOGISTICS (UK) LTD,24.0,813720.0,0,0.0,0.0,CO5 9PY,,DC
11614100,A J DEAN TRANSPORT LIMITED,22.0,745910.0,1,0.0,0.0,BH21 3RL,www.aj-dean.com,DC
11617632,HELLO AIRPORTS LTD,111.0,3393714.0,1,0.0,0.0,ME13 8YJ,,DC
11642858,WELLAND VALLEY REMOVALS LTD,19.0,674234.0,0,0.0,0.0,LE18 2DB,wellandvalleyremovals.co.uk,DC
11647614,FORDON TRANSPORT LTD,10.0,339050.0,0,0.0,0.0,PE21 8HH,,DC
