Companynumber,Companyname,Latitude,Longitude,Sector,cluster,Region
04024347,Unknown,53.37324,-1.49969,Professional and Business Service,26,South Yorkshire CA
11829838,Unknown,53.5268,-1.12826,Professional and Business Service,26,South Yorkshire CA
09342804,Unknown,53.3818,-1.42641,Professional and Business Service,26,South Yorkshire CA
09236204,Unknown,53.42781,-1.35056,Professional and Business Service,26,South Yorkshire CA
11497174,Unknown,53.4186,-1.38335,Professional and Business Service,26,South Yorkshire CA
12177949,Unknown,53.43036,-1.37728,Professional and Business Service,26,South Yorkshire CA
13602589,Unknown,53.38114,-1.45964,Professional and Business Service,26,South Yorkshire CA
12908876,Unknown,53.38359,-1.47255,Professional and Business Service,26,South Yorkshire CA
12177711,Unknown,53.39564,-1.38547,Professional and Business Service,26,South Yorkshire CA
04225467,Unknown,53.38114,-1.45964,Professional and Business Service,26,South Yorkshire CA
11423780,Unknown,53.38488,-1.47478,Professional and Business Service,26,South Yorkshire CA
06172842,Unknown,53.43036,-1.37728,Professional and Business Service,26,South Yorkshire CA
12359822,Unknown,53.37756,-1.46788,Professional and Business Service,26,South Yorkshire CA
07257861,Unknown,53.43721,-1.35698,Professional and Business Service,26,South Yorkshire CA
11439202,Unknown,53.39656,-1.41251,Professional and Business Service,26,South Yorkshire CA
07446748,Unknown,53.39839,-1.42704,Professional and Business Service,26,South Yorkshire CA
10443978,Unknown,53.47293,-1.47612,Professional and Business Service,26,South Yorkshire CA
12157320,Unknown,53.38038,-1.46278,Professional and Business Service,26,South Yorkshire CA
12038291,Unknown,53.52132,-1.14131,Professional and Business Service,26,South Yorkshire CA
05743780,Unknown,53.37134,-1.46663,Professional and Business Service,26,South Yorkshire CA
07682979,Unknown,53.44559,-1.33527,Professional and Business Service,26,South Yorkshire CA
09668813,Unknown,53.24262,-1.3289,Professional and Business Service,26,South Yorkshire CA
10176304,Unknown,53.55377,-1.08336,Professional and Business Service,26,South Yorkshire CA
06225951,Unknown,53.4886,-1.00386,Professional and Business Service,0,South Yorkshire CA
11770361,Unknown,53.39021,-1.45243,Professional and Business Service,26,South Yorkshire CA
08114589,Unknown,53.42558,-1.26573,Professional and Business Service,26,South Yorkshire CA
11170950,Unknown,53.35233,-1.48369,Professional and Business Service,26,South Yorkshire CA
12494709,Unknown,53.38106,-1.48114,Professional and Business Service,26,South Yorkshire CA
12227915,Unknown,53.38664,-1.37823,Professional and Business Service,26,South Yorkshire CA
12187906,Unknown,53.43036,-1.37728,Professional and Business Service,26,South Yorkshire CA
11498722,Unknown,53.38722,-1.3839,Professional and Business Service,26,South Yorkshire CA
11774368,Unknown,53.38039,-1.47414,Professional and Business Service,26,South Yorkshire CA
09879629,Unknown,53.38984,-1.48626,Professional and Business Service,26,South Yorkshire CA
04511265,Unknown,53.42067,-1.28761,Professional and Business Service,26,South Yorkshire CA
12191890,Unknown,53.42063,-1.37304,Professional and Business Service,26,South Yorkshire CA
07552286,Unknown,53.40403,-1.32859,Professional and Business Service,26,South Yorkshire CA
12271120,Unknown,53.40775,-1.4212,Professional and Business Service,26,South Yorkshire CA
10190632,Unknown,53.37946,-1.46918,Professional and Business Service,26,South Yorkshire CA
09500094,Unknown,53.26081,-1.35087,Professional and Business Service,26,South Yorkshire CA
11338556,Unknown,53.26364,-1.43221,Professional and Business Service,26,South Yorkshire CA
12342440,Unknown,53.43214,-1.48139,Professional and Business Service,26,South Yorkshire CA
OC429816,Unknown,53.37706,-1.46566,Professional and Business Service,26,South Yorkshire CA
05941493,Unknown,53.53167,-1.14332,Professional and Business Service,26,South Yorkshire CA
10582644,Unknown,53.25988,-1.35043,Professional and Business Service,26,South Yorkshire CA
11867520,Unknown,53.38018,-1.47572,Professional and Business Service,26,South Yorkshire CA
07135279,Unknown,53.44426,-1.45613,Professional and Business Service,26,South Yorkshire CA
11827634,Unknown,53.39603,-1.42838,Professional and Business Service,26,South Yorkshire CA
04362269,Unknown,53.47293,-1.47612,Professional and Business Service,26,South Yorkshire CA
12412195,Unknown,53.38038,-1.46278,Professional and Business Service,26,South Yorkshire CA
12500721,Unknown,53.5574,-1.08182,Professional and Business Service,26,South Yorkshire CA
10909147,Unknown,53.3818,-1.42641,Professional and Business Service,26,South Yorkshire CA
12115968,Unknown,53.50299,-1.12784,Professional and Business Service,26,South Yorkshire CA
11955187,Unknown,53.37936,-1.46933,Professional and Business Service,26,South Yorkshire CA
06014346,Unknown,53.3601,-1.50773,Professional and Business Service,26,South Yorkshire CA
08932193,Unknown,53.3766,-1.45308,Professional and Business Service,26,South Yorkshire CA
11843070,Unknown,53.38706,-1.46438,Professional and Business Service,26,South Yorkshire CA
09318274,Unknown,53.42107,-1.34747,Professional and Business Service,26,South Yorkshire CA
11802762,Unknown,53.43252,-1.37661,Professional and Business Service,26,South Yorkshire CA
13055559,Unknown,53.38612,-1.46576,Professional and Business Service,26,South Yorkshire CA
12219872,Unknown,53.5422,-1.08584,Professional and Business Service,26,South Yorkshire CA
07357343,Unknown,53.40175,-1.49761,Professional and Business Service,26,South Yorkshire CA
12010576,Unknown,53.47383,-1.19553,Professional and Business Service,26,South Yorkshire CA
09712808,Unknown,53.44288,-1.45452,Professional and Business Service,26,South Yorkshire CA
11480798,Unknown,53.48385,-1.18874,Professional and Business Service,26,South Yorkshire CA
07909149,Unknown,53.38307,-1.4712,Professional and Business Service,26,South Yorkshire CA
12426409,Unknown,53.37706,-1.46566,Professional and Business Service,26,South Yorkshire CA
12847705,Unknown,53.37754,-1.50807,Professional and Business Service,26,South Yorkshire CA
05244375,Unknown,53.38378,-1.40472,Professional and Business Service,26,South Yorkshire CA
12794696,Unknown,53.38673,-1.45291,Professional and Business Service,26,South Yorkshire CA
10678036,Unknown,53.38147,-1.46898,Professional and Business Service,26,South Yorkshire CA
12052320,Unknown,53.55811,-1.07612,Professional and Business Service,26,South Yorkshire CA
13244451,Unknown,53.37936,-1.46933,Professional and Business Service,26,South Yorkshire CA
13073936,Unknown,53.37442,-1.46808,Professional and Business Service,26,South Yorkshire CA
12730238,Unknown,53.51123,-1.1309,Professional and Business Service,26,South Yorkshire CA
12865558,Unknown,53.38359,-1.47255,Professional and Business Service,26,South Yorkshire CA
06965536,Unknown,53.32977,-1.30204,Professional and Business Service,26,South Yorkshire CA
09555617,Unknown,53.5089,-1.10099,Professional and Business Service,26,South Yorkshire CA
05201527,Unknown,53.33452,-1.34632,Professional and Business Service,26,South Yorkshire CA
09308819,Unknown,53.2642,-1.42966,Professional and Business Service,26,South Yorkshire CA
07745053,Unknown,53.46428,-1.47006,Professional and Business Service,26,South Yorkshire CA
11551790,Unknown,53.37706,-1.46566,Professional and Business Service,26,South Yorkshire CA
05084084,Unknown,53.39839,-1.42704,Professional and Business Service,26,South Yorkshire CA
06917677,Unknown,53.48906,-1.01125,Professional and Business Service,0,South Yorkshire CA
12783581,Unknown,53.38484,-1.4253,Professional and Business Service,26,South Yorkshire CA
14119252,Unknown,53.25988,-1.35043,Professional and Business Service,26,South Yorkshire CA
08616455,Unknown,53.3984,-1.43414,Professional and Business Service,26,South Yorkshire CA
07152323,Unknown,53.38249,-1.42704,Professional and Business Service,26,South Yorkshire CA
07486676,Unknown,53.36368,-1.47185,Professional and Business Service,26,South Yorkshire CA
09772411,Unknown,53.37052,-1.36564,Professional and Business Service,26,South Yorkshire CA
10063297,Unknown,53.36643,-1.49974,Professional and Business Service,26,South Yorkshire CA
11405541,Unknown,53.40775,-1.4212,Professional and Business Service,26,South Yorkshire CA
11444197,Unknown,53.38038,-1.46278,Professional and Business Service,26,South Yorkshire CA
12095238,Unknown,53.38376,-1.46941,Professional and Business Service,26,South Yorkshire CA
09907013,Unknown,53.38038,-1.46278,Professional and Business Service,26,South Yorkshire CA
10808040,Unknown,53.4012,-1.40581,Professional and Business Service,26,South Yorkshire CA
09078269,Unknown,53.44982,-1.45844,Professional and Business Service,26,South Yorkshire CA
08205144,Unknown,53.36347,-1.4722,Professional and Business Service,26,South Yorkshire CA
11116412,Unknown,53.38664,-1.37823,Professional and Business Service,26,South Yorkshire CA
09450171,Unknown,53.48837,-1.01229,Professional and Business Service,0,South Yorkshire CA
09119081,Unknown,53.38248,-1.47422,Professional and Business Service,26,South Yorkshire CA
02452636,Unknown,53.38666,-1.46276,Professional and Business Service,26,South Yorkshire CA
12164273,Unknown,53.412,-1.41928,Professional and Business Service,26,South Yorkshire CA
04993160,Unknown,53.37072,-1.41677,Professional and Business Service,26,South Yorkshire CA
11655258,Unknown,53.37072,-1.41677,Professional and Business Service,26,South Yorkshire CA
12391045,Unknown,53.37253,-1.37087,Professional and Business Service,26,South Yorkshire CA
13310610,Unknown,53.51292,-1.1306,Professional and Business Service,26,South Yorkshire CA
10389568,Unknown,53.27463,-1.34871,Professional and Business Service,26,South Yorkshire CA
07142081,Unknown,53.36351,-1.47124,Professional and Business Service,26,South Yorkshire CA
12171595,Unknown,53.2642,-1.42966,Professional and Business Service,26,South Yorkshire CA
12394723,Unknown,53.50849,-1.12191,Professional and Business Service,26,South Yorkshire CA
12325990,Unknown,53.40049,-1.44772,Professional and Business Service,26,South Yorkshire CA
11941797,Unknown,53.50849,-1.12191,Professional and Business Service,26,South Yorkshire CA
09643362,Unknown,53.42184,-1.28436,Professional and Business Service,26,South Yorkshire CA
09631443,Unknown,53.50065,-1.11915,Professional and Business Service,26,South Yorkshire CA
12096216,Unknown,53.3922,-1.47539,Professional and Business Service,26,South Yorkshire CA
05116442,Unknown,53.37134,-1.46986,Professional and Business Service,26,South Yorkshire CA
07637646,Unknown,53.40991,-1.39894,Professional and Business Service,26,South Yorkshire CA
09687216,Unknown,53.38249,-1.42704,Professional and Business Service,26,South Yorkshire CA
04850747,Unknown,53.41815,-1.50643,Professional and Business Service,26,South Yorkshire CA
12623515,Unknown,53.34948,-1.29824,Professional and Business Service,26,South Yorkshire CA
09215830,Unknown,53.39017,-1.47809,Professional and Business Service,26,South Yorkshire CA
12309941,Unknown,53.38038,-1.46278,Professional and Business Service,26,South Yorkshire CA
13574579,Unknown,53.38843,-1.46606,Professional and Business Service,26,South Yorkshire CA
12415051,Unknown,53.42781,-1.35056,Professional and Business Service,26,South Yorkshire CA
04697344,Unknown,53.37442,-1.46808,Professional and Business Service,26,South Yorkshire CA
11055769,Unknown,53.35816,-1.47823,Professional and Business Service,26,South Yorkshire CA
11745619,Unknown,53.37155,-1.46528,Professional and Business Service,26,South Yorkshire CA
10492498,Unknown,53.36808,-1.46906,Professional and Business Service,26,South Yorkshire CA
03206329,Unknown,53.3578,-1.47454,Professional and Business Service,26,South Yorkshire CA
12238502,Unknown,53.39017,-1.47809,Professional and Business Service,26,South Yorkshire CA
12325447,Unknown,53.50357,-1.11055,Professional and Business Service,26,South Yorkshire CA
12380752,Unknown,53.51369,-1.13742,Professional and Business Service,26,South Yorkshire CA
10790156,Unknown,53.48719,-1.01409,Professional and Business Service,0,South Yorkshire CA
07469441,Unknown,53.38038,-1.46278,Professional and Business Service,26,South Yorkshire CA
11511413,Unknown,53.38039,-1.47414,Professional and Business Service,26,South Yorkshire CA
09951684,Unknown,53.34477,-1.49917,Professional and Business Service,26,South Yorkshire CA
12299445,Unknown,53.37253,-1.37087,Professional and Business Service,26,South Yorkshire CA
12516316,Unknown,53.38106,-1.48114,Professional and Business Service,26,South Yorkshire CA
03015374,Unknown,53.37102,-1.46422,Professional and Business Service,26,South Yorkshire CA
07807094,Unknown,53.44191,-1.38554,Professional and Business Service,26,South Yorkshire CA
11671454,Unknown,53.37992,-1.45962,Professional and Business Service,26,South Yorkshire CA
13258094,Unknown,53.3845,-1.46839,Professional and Business Service,26,South Yorkshire CA
07839881,Unknown,53.38166,-1.45894,Professional and Business Service,26,South Yorkshire CA
08479965,Unknown,53.52195,-1.13248,Professional and Business Service,26,South Yorkshire CA
08173910,Unknown,53.5437,-1.09818,Professional and Business Service,26,South Yorkshire CA
14100927,Unknown,53.24262,-1.3289,Professional and Business Service,26,South Yorkshire CA
10789098,Unknown,53.4821,-1.0857,Professional and Business Service,26,South Yorkshire CA
03126759,Unknown,53.5215,-1.12576,Professional and Business Service,26,South Yorkshire CA
